trade_id,stream,sym,side,entry_ts,exit_ts,duration_h,entry_price,stop_price,tp_price,pnl_r,reason,bars_5m,risk_pct,balance_before,dollar_risk,dollar_pnl,balance_after
2179,S1_ETHUSDT,ETHUSDT,1,2025-10-30 16:00:00+00:00,2025-10-30 16:05:00+00:00,0.08,3771.61,3755.81,3977.01,0.728387,BE,2,1.2411,2916.88,36.2,26.37,2943.25
2180,S1_SOLUSDT,SOLUSDT,1,2025-10-30 20:00:00+00:00,2025-10-30 20:00:00+00:00,0.0,178.92,178.5,184.38,0.6722,BE,1,2.7132,3292.98,89.35,60.06,3353.04
2181,S1_XRPUSDT,XRPUSDT,1,2025-10-30 20:00:00+00:00,2025-10-30 20:00:00+00:00,0.0,2.3842,2.3765,2.4843,-1.092891,SL,1,4.1176,3292.98,135.59,-148.19,3204.85
2182,S3,ETHUSDT,-1,2025-10-30 20:00:00+00:00,2025-10-30 22:55:00+00:00,2.92,3685.25,3781.49160551,3204.04197245,-1.011487,SL,36,1.0606,3292.98,34.93,-35.33,3169.52
2183,S3,BTCUSDT,-1,2025-11-03 04:00:00+00:00,2025-11-04 17:00:00+00:00,37.0,107886.0,109060.79693632,102012.01531842,4.97245,TP,445,1.0606,3003.08,31.85,158.38,3371.24
2184,S3,ETHUSDT,-1,2025-11-03 04:00:00+00:00,2025-11-04 17:00:00+00:00,37.0,3734.74,3800.28468699,3407.01656505,4.982906,TP,445,1.0606,3003.08,31.85,158.71,3529.94
2185,S3,SOLUSDT,-1,2025-11-03 04:00:00+00:00,2025-11-04 07:40:00+00:00,27.67,177.42,181.6496451,156.2717745,4.987416,TP,333,1.0606,3003.08,31.85,158.85,3442.6
2186,S3,LINKUSDT,-1,2025-11-03 04:00:00+00:00,2025-11-04 20:15:00+00:00,40.25,16.354,16.86033061,13.82234694,4.99031,TP,484,1.0606,3003.08,31.85,158.94,3955.05
2187,S3,DOGEUSDT,-1,2025-11-03 04:00:00+00:00,2025-11-04 18:30:00+00:00,38.5,0.175,0.17914493,0.15427534,4.987334,TP,463,1.0606,3003.08,31.85,158.85,3796.1
2188,S3,XRPUSDT,-1,2025-11-03 04:00:00+00:00,2025-11-04 17:15:00+00:00,37.25,2.4285,2.47430585,2.19947077,4.984095,TP,448,1.0606,3003.08,31.85,158.75,3637.25
2189,S3,DOGEUSDT,-1,2025-11-03 06:00:00+00:00,2025-11-04 20:15:00+00:00,38.25,0.17383,0.17819344,0.15201281,4.988049,TP,460,1.0606,3003.08,31.85,158.87,4113.92
2190,S1_SOLUSDT,SOLUSDT,1,2025-11-03 12:00:00+00:00,2025-11-03 15:25:00+00:00,3.42,175.2,173.1,202.5,-1.025029,SL,42,2.7132,3352.69,90.97,-93.24,3259.45
2191,S1_ETHUSDT,ETHUSDT,1,2025-11-03 16:00:00+00:00,2025-11-03 16:00:00+00:00,0.0,3587.38,3578.4,3704.12,-1.119846,SL,1,1.2411,3259.45,40.45,-45.3,3214.15
2192,S1_XRPUSDT,XRPUSDT,1,2025-11-03 16:00:00+00:00,2025-11-03 16:15:00+00:00,0.25,2.327,2.29,2.808,0.781132,BE,4,4.1176,3259.45,134.21,104.84,3318.99
2193,S3,BTCUSDT,-1,2025-11-03 16:00:00+00:00,2025-11-03 17:20:00+00:00,1.33,105718.8,107350.31471201,97561.22643996,-1.019439,SL,17,1.0606,3259.45,34.57,-35.24,3283.74
2194,S3,ETHUSDT,-1,2025-11-03 16:00:00+00:00,2025-11-04 21:30:00+00:00,29.5,3587.38,3681.32611081,3117.64944593,4.988544,TP,355,1.0606,3259.45,34.57,172.45,4286.37
2195,S3,SOLUSDT,-1,2025-11-04 06:00:00+00:00,2025-11-04 14:45:00+00:00,8.75,157.59,163.84470416,126.31647921,-1.007559,SL,106,1.0606,3283.74,34.83,-35.09,3212.86
2196,S1_ETHUSDT,ETHUSDT,1,2025-11-04 08:00:00+00:00,2025-11-04 08:10:00+00:00,0.17,3492.78,3470.58,3781.38,-1.0472,SL,3,1.2411,3442.6,42.73,-44.74,3247.95
2197,S1_XRPUSDT,XRPUSDT,1,2025-11-04 08:00:00+00:00,2025-11-04 08:05:00+00:00,0.08,2.2426,2.2309,2.3947,-1.057503,SL,2,4.1176,3442.6,141.75,-149.9,3292.69
2198,S3,BTCUSDT,-1,2025-11-04 16:00:00+00:00,2025-11-09 23:00:00+00:00,127.0,103157.7,105176.8397744,93062.00112801,-1.015327,SL,1525,1.0606,3212.86,34.08,-34.6,4050.46
2199,S3,BTCUSDT,-1,2025-11-04 17:00:00+00:00,2025-11-05 18:45:00+00:00,25.75,102227.4,104297.18693337,91878.46533315,-1.014817,SL,310,1.0606,3212.86,34.08,-34.58,4251.79
2200,S1_ETHUSDT,ETHUSDT,1,2025-11-06 16:00:00+00:00,2025-11-06 16:35:00+00:00,0.58,3300.01,3275.19,3622.67,-1.039887,SL,8,1.2411,4251.79,52.77,-54.87,4278.84
2201,S1_SOLUSDT,SOLUSDT,1,2025-11-06 16:00:00+00:00,2025-11-06 16:00:00+00:00,0.0,155.83,155.31,162.59,0.710098,BE,1,2.7132,4251.79,115.36,81.92,4333.71
2202,S1_BTCUSDT,BTCUSDT,1,2025-11-06 20:00:00+00:00,2025-11-07 05:05:00+00:00,9.08,101335.9,100238.4,115603.4,0.7723,BE,110,1.5086,4278.84,64.55,49.85,4328.69
2203,S1_BTCUSDT,BTCUSDT,1,2025-11-07 12:00:00+00:00,2025-11-07 12:30:00+00:00,0.5,100369.2,99750.0,108418.8,-1.048628,SL,7,1.5086,4328.69,65.3,-68.48,4204.97
2204,S1_ETHUSDT,ETHUSDT,1,2025-11-07 12:00:00+00:00,2025-11-07 12:25:00+00:00,0.42,3258.61,3224.05,3707.89,-1.028287,SL,6,1.2411,4328.69,53.72,-55.24,4273.45
2205,S1_SOLUSDT,SOLUSDT,1,2025-11-07 12:00:00+00:00,2025-11-07 12:30:00+00:00,0.5,153.78,151.58,182.38,-1.02097,SL,7,2.7132,4328.69,117.45,-119.91,4085.06
2206,S3,BTCUSDT,-1,2025-11-10 02:00:00+00:00,2025-11-11 01:15:00+00:00,23.25,105683.0,107278.70701341,97704.46493294,-1.019869,SL,280,1.0606,4050.46,42.96,-43.81,4132.43
2207,S1_XRPUSDT,XRPUSDT,-1,2025-11-10 04:00:00+00:00,2025-11-10 05:30:00+00:00,1.5,2.4604,2.4765,2.2511,0.754154,BE,19,4.1176,4050.46,166.78,125.78,4176.24
2208,S2,SOLUSDT,-1,2025-11-11 06:00:00+00:00,2025-11-13 19:15:00+00:00,61.25,165.03,167.17353517,143.8630068,4.240059,TP,736,3.3981,4132.43,140.42,595.41,4320.98
2209,S2,BTCUSDT,-1,2025-11-12 16:00:00+00:00,2025-11-14 12:30:00+00:00,44.5,102124.9,104394.87239495,95377.46428603,4.230702,TP,535,3.3981,4132.43,140.42,594.09,4726.09
2210,S2,ETHUSDT,-1,2025-11-12 16:00:00+00:00,2025-11-13 05:45:00+00:00,13.75,3426.33,3526.69470253,3044.69685682,-1.129143,SL,166,3.3981,4132.43,140.42,-158.56,3886.18
2211,S2,LINKUSDT,-1,2025-11-12 16:00:00+00:00,2025-11-13 06:15:00+00:00,14.25,15.366,15.96669204,13.11678432,-1.143747,SL,172,3.3981,4132.43,140.42,-160.61,3725.57
2212,S2,BTCUSDT,-1,2025-11-12 17:00:00+00:00,2025-11-13 01:10:00+00:00,8.17,101393.1,102370.20722388,94536.02397989,-0.624462,SL,99,3.3981,4132.43,140.42,-87.69,4044.74
2213,S2,BTCUSDT,-1,2025-11-13 17:00:00+00:00,2025-11-17 17:50:00+00:00,96.83,100580.3,101636.15059222,92621.43310752,4.233887,TP,1163,3.3981,3725.57,126.6,536.0,5243.02
2214,S2,XRPUSDT,-1,2025-11-13 17:00:00+00:00,2025-11-19 17:35:00+00:00,144.58,2.4009,2.44924679,2.05258183,4.241212,TP,1736,3.3981,3725.57,126.6,536.93,5641.22
2215,S2,BTCUSDT,-1,2025-11-13 18:00:00+00:00,2025-11-17 20:00:00+00:00,98.0,99601.4,100917.86412135,91471.76645698,4.234379,TP,1177,3.3981,3725.57,126.6,536.07,5682.68
2216,S2,SOLUSDT,-1,2025-11-13 18:00:00+00:00,2025-11-21 07:30:00+00:00,181.5,147.04,151.60370703,125.86326842,4.241147,TP,2179,3.3981,3725.57,126.6,536.92,6694.58
2217,S2,LINKUSDT,-1,2025-11-13 18:00:00+00:00,2025-11-21 07:30:00+00:00,181.5,14.652,15.06374961,12.28618862,4.242104,TP,2179,3.3981,3725.57,126.6,537.04,7231.62
2218,S2,DOGEUSDT,-1,2025-11-13 18:00:00+00:00,2025-11-21 07:30:00+00:00,181.5,0.16558,0.17028845,0.14300097,4.24065,TP,2179,3.3981,3725.57,126.6,536.86,7768.48
2219,S2,XRPUSDT,-1,2025-11-13 18:00:00+00:00,2025-11-20 17:05:00+00:00,167.08,2.3553,2.41520988,1.99774027,4.241601,TP,2006,3.3981,3725.57,126.6,536.98,5975.25
2220,S3,ETHUSDT,-1,2025-11-13 18:00:00+00:00,2025-11-21 07:30:00+00:00,181.5,3254.4,3361.71804198,2717.80979012,4.990903,TP,2179,1.0606,3725.57,39.51,197.21,7965.69
2221,S1_SOLUSDT,SOLUSDT,1,2025-11-13 20:00:00+00:00,2025-11-13 20:00:00+00:00,0.0,142.65,141.93,152.01,-1.059438,SL,1,2.7132,4320.98,117.24,-124.21,4196.77
2222,S1_BTCUSDT,BTCUSDT,1,2025-11-14 08:00:00+00:00,2025-11-14 11:40:00+00:00,3.67,97099.9,95840.9,113466.9,-1.023137,SL,45,1.5086,4196.77,63.31,-64.78,4131.99
2223,S1_BTCUSDT,BTCUSDT,1,2025-11-14 20:00:00+00:00,2025-11-14 20:40:00+00:00,0.67,95737.4,94500.0,111823.6,-1.023211,SL,9,1.5086,4726.09,71.3,-72.95,4653.13
2224,S1_SOLUSDT,SOLUSDT,1,2025-11-15 00:00:00+00:00,2025-11-15 08:25:00+00:00,8.42,138.84,135.67,180.05,0.786861,BE,102,2.7132,4653.13,126.25,99.34,4752.47
2225,S1_BTCUSDT,BTCUSDT,1,2025-11-16 20:00:00+00:00,2025-11-16 20:05:00+00:00,0.08,93994.5,93677.4,98116.8,0.711074,BE,2,1.5086,4752.47,71.7,50.98,4803.45
2226,S4,ETHUSDT,1,2025-11-17 01:00:00+00:00,2025-11-17 18:25:00+00:00,17.42,3134.86,3032.92858385,5122.52261493,-1.009226,SL,210,1.9886,4803.45,95.52,-96.4,5146.62
2227,S4,SOLUSDT,1,2025-11-17 01:00:00+00:00,2025-11-17 16:15:00+00:00,15.25,139.12,134.77186159,223.90869899,-1.009599,SL,184,1.9886,4803.45,95.52,-96.44,4707.02
2228,S2,SOLUSDT,-1,2025-11-17 18:00:00+00:00,2025-11-18 05:20:00+00:00,11.33,131.95,136.24123859,110.34648017,-0.851991,SL,137,3.3981,5243.02,178.16,-151.79,5170.33
2229,S2,SOLUSDT,-1,2025-11-17 19:00:00+00:00,2025-11-18 02:30:00+00:00,7.5,130.44,133.4333644,108.7160173,-0.593266,SL,91,3.3981,5146.62,174.89,-103.75,5322.12
2230,S1_BTCUSDT,BTCUSDT,1,2025-11-17 20:00:00+00:00,2025-11-17 20:00:00+00:00,0.0,91656.2,91550.2,93034.2,-1.259404,SL,1,1.5086,5146.62,77.64,-97.78,5584.9
2231,S1_SOLUSDT,SOLUSDT,1,2025-11-17 20:00:00+00:00,2025-11-17 20:00:00+00:00,0.0,129.58,129.3,133.22,-1.138836,SL,1,2.7132,5146.62,139.64,-159.02,5425.88
2232,S2,BTCUSDT,-1,2025-11-17 20:00:00+00:00,2025-11-18 15:20:00+00:00,19.33,91656.2,92765.35860929,83300.21214046,-0.578123,SL,233,3.3981,5146.62,174.89,-101.11,5069.22
2233,S1_BTCUSDT,BTCUSDT,1,2025-11-19 16:00:00+00:00,2025-11-19 16:00:00+00:00,0.0,89901.0,89822.0,90928.0,0.458604,BE,1,1.5086,5069.22,76.47,35.07,5104.29
2234,S1_ETHUSDT,ETHUSDT,1,2025-11-19 20:00:00+00:00,2025-11-19 20:15:00+00:00,0.25,2880.79,2873.0,2982.06,0.689058,BE,4,1.2411,5641.22,70.01,48.24,5438.27
2235,S1_XRPUSDT,XRPUSDT,1,2025-11-19 20:00:00+00:00,2025-11-19 20:00:00+00:00,0.0,2.036,2.0285,2.1335,-1.08144,SL,1,4.1176,5641.22,232.28,-251.2,5390.02
2236,S2,SOLUSDT,-1,2025-11-20 17:00:00+00:00,2025-11-24 20:20:00+00:00,99.33,132.53,139.0613332,112.05445181,-1.363926,SL,1193,3.3981,5438.27,184.8,-252.05,7092.19
2237,S1_BTCUSDT,BTCUSDT,1,2025-11-20 20:00:00+00:00,2025-11-20 23:05:00+00:00,3.08,86880.2,86066.6,97457.0,0.767965,BE,38,1.5086,5975.25,90.14,69.23,6236.73
2238,S1_XRPUSDT,XRPUSDT,1,2025-11-20 20:00:00+00:00,2025-11-20 23:00:00+00:00,3.0,2.0058,1.9734,2.427,0.781428,BE,37,4.1176,5975.25,246.04,192.26,6167.51
2239,S3,BTCUSDT,-1,2025-11-21 03:00:00+00:00,2025-11-23 19:30:00+00:00,64.5,85396.3,87587.23092909,74441.64535454,-1.011693,SL,775,1.0606,6236.73,66.15,-66.92,7721.35
2240,S1_ETHUSDT,ETHUSDT,1,2025-11-21 04:00:00+00:00,2025-11-21 07:15:00+00:00,3.25,2807.76,2768.86,3313.46,-1.021654,SL,40,1.2411,6236.73,77.4,-79.08,6157.65
2241,S3,BTCUSDT,-1,2025-11-21 10:00:00+00:00,2025-11-21 14:30:00+00:00,4.5,82188.7,84756.03930058,69352.00349708,-1.009604,SL,55,1.0606,7965.69,84.48,-85.3,8050.79
2242,S1_SOLUSDT,SOLUSDT,1,2025-11-21 12:00:00+00:00,2025-11-21 13:15:00+00:00,1.25,124.24,121.02,166.1,0.788425,BE,16,2.7132,7965.69,216.13,170.4,8136.09
2243,S1_BTCUSDT,BTCUSDT,1,2025-11-22 04:00:00+00:00,2025-11-25 02:30:00+00:00,70.5,84414.0,80600.0,133996.0,0.79336,BE,847,1.5086,8050.79,121.45,96.36,7188.54
2244,S1_ETHUSDT,ETHUSDT,1,2025-11-22 12:00:00+00:00,2025-11-22 22:15:00+00:00,10.25,2734.01,2702.87,3138.83,0.773661,BE,124,1.2411,8050.79,99.92,77.3,7788.27
2245,S1_XRPUSDT,XRPUSDT,1,2025-11-22 12:00:00+00:00,2025-11-22 12:45:00+00:00,0.75,1.9161,1.8932,2.2138,-1.025102,SL,10,4.1176,8050.79,331.5,-339.82,7710.97
2246,S1_XRPUSDT,XRPUSDT,-1,2025-11-24 20:00:00+00:00,2025-11-24 20:00:00+00:00,0.0,2.2338,2.2374,2.187,-1.18615,SL,1,4.1176,7721.35,317.93,-377.12,7344.24
2247,S2,SOLUSDT,-1,2025-11-28 17:00:00+00:00,2025-12-01 15:10:00+00:00,70.17,138.74,141.87889954,125.20235942,4.236933,TP,843,3.3981,7188.54,244.27,1034.97,8223.51
2248,S3,BTCUSDT,-1,2025-12-01 01:00:00+00:00,2025-12-02 14:05:00+00:00,37.08,86970.6,88248.33216055,80581.93919727,-1.02042,SL,446,1.0606,7188.54,76.24,-77.8,8242.88
2249,S3,ETHUSDT,-1,2025-12-01 01:00:00+00:00,2025-12-02 14:45:00+00:00,37.75,2834.82,2895.62272408,2530.8063796,-1.013987,SL,454,1.0606,7188.54,76.24,-77.31,8011.3
2250,S3,SOLUSDT,-1,2025-12-01 01:00:00+00:00,2025-12-02 13:25:00+00:00,36.42,127.48,130.84359141,110.66204296,-1.01137,SL,438,1.0606,7188.54,76.24,-77.11,8320.67
2251,S3,LINKUSDT,-1,2025-12-01 01:00:00+00:00,2025-12-02 14:40:00+00:00,37.67,12.243,12.582434,10.54583001,-1.010821,SL,453,1.0606,7188.54,76.24,-77.07,8165.81
2252,S3,DOGEUSDT,-1,2025-12-01 01:00:00+00:00,2025-12-02 15:00:00+00:00,38.0,0.13884,0.14217563,0.12216187,-1.012487,SL,457,1.0606,7188.54,76.24,-77.19,7856.94
2253,S3,XRPUSDT,-1,2025-12-01 01:00:00+00:00,2025-12-02 15:00:00+00:00,38.0,2.0567,2.10193673,1.83051635,-1.01364,SL,457,1.0606,7188.54,76.24,-77.28,7779.65
2254,S3,DOGEUSDT,-1,2025-12-01 04:00:00+00:00,2025-12-02 14:45:00+00:00,34.75,0.13709,0.14047091,0.12018546,-1.012164,SL,418,1.0606,7188.54,76.24,-77.17,7934.13
2255,S3,XRPUSDT,-1,2025-12-01 05:00:00+00:00,2025-12-02 14:40:00+00:00,33.67,2.0288,2.07715761,1.78701196,-1.012586,SL,405,1.0606,7188.54,76.24,-77.2,8088.61
2256,S1_XRPUSDT,XRPUSDT,1,2025-12-01 16:00:00+00:00,2025-12-01 21:25:00+00:00,5.42,2.0065,1.9825,2.3185,0.774919,BE,66,4.1176,8223.51,338.61,262.4,8485.91
2257,S3,LINKUSDT,-1,2025-12-01 17:00:00+00:00,2025-12-01 22:05:00+00:00,5.08,11.77,12.10834582,10.07827088,-1.010436,SL,62,1.0606,8223.51,87.22,-88.13,8397.78
2258,S3,LINKUSDT,-1,2025-12-03 15:00:00+00:00,2025-12-03 22:45:00+00:00,7.75,14.256,14.67478211,12.16208946,-1.010212,SL,94,1.0606,7779.65,82.51,-83.35,7696.3
2259,S1_ETHUSDT,ETHUSDT,-1,2025-12-05 04:00:00+00:00,2025-12-05 09:55:00+00:00,5.92,3169.61,3227.66,2414.96,0.78362,BE,72,1.2411,7696.3,95.52,74.85,7771.15
2260,S4,SOLUSDT,1,2025-12-07 16:00:00+00:00,2025-12-11 00:35:00+00:00,80.58,131.93,129.27932189,183.61822312,0.985068,BE,968,1.9886,7771.15,154.54,152.23,7813.23
2261,S4,XRPUSDT,1,2025-12-07 16:00:00+00:00,2025-12-07 22:05:00+00:00,6.08,2.0516,2.01364484,2.79172553,-1.016216,SL,74,1.9886,7771.15,154.54,-157.04,7614.11
2262,S4,ETHUSDT,1,2025-12-07 17:00:00+00:00,2025-12-12 15:40:00+00:00,118.67,3038.51,2975.87694607,4259.85455162,0.985446,BE,1425,1.9886,7771.15,154.54,152.29,8117.78
2263,S4,SOLUSDT,1,2025-12-07 17:00:00+00:00,2025-12-11 00:35:00+00:00,79.58,131.89,129.20437033,184.25977862,0.985267,BE,956,1.9886,7771.15,154.54,152.26,7965.49
2264,S4,SOLUSDT,1,2025-12-08 00:00:00+00:00,2025-12-10 15:35:00+00:00,63.58,132.17,128.67866267,200.2510779,0.988643,BE,764,1.9886,7614.11,151.41,149.69,7661.0
2265,S1_ETHUSDT,ETHUSDT,-1,2025-12-09 16:00:00+00:00,2025-12-09 16:00:00+00:00,0.0,3244.92,3256.0,3100.88,-1.087859,SL,1,1.2411,7614.11,94.5,-102.8,7511.31
2266,S2,ETHUSDT,-1,2025-12-15 15:00:00+00:00,2025-12-18 19:50:00+00:00,76.83,3046.75,3150.11798891,2778.2639615,4.235531,TP,923,3.3981,8117.78,275.85,1168.37,8235.71
2267,S1_XRPUSDT,XRPUSDT,1,2025-12-15 16:00:00+00:00,2025-12-15 16:40:00+00:00,0.67,1.924,1.9112,2.0904,-1.045094,SL,9,4.1176,8117.78,334.26,-349.33,7768.45
2268,S2,SOLUSDT,-1,2025-12-15 16:00:00+00:00,2025-12-17 14:50:00+00:00,46.83,126.78,130.78392926,112.95734174,-1.242767,SL,563,3.3981,8117.78,275.85,-342.82,7175.37
2269,S3,LINKUSDT,-1,2025-12-15 16:00:00+00:00,2025-12-17 15:05:00+00:00,47.08,12.773,13.14571078,10.90944612,-1.010281,SL,566,1.0606,8117.78,86.1,-86.98,7088.38
2270,S3,ETHUSDT,-1,2025-12-15 18:00:00+00:00,2025-12-17 15:05:00+00:00,45.08,2935.41,3010.69882967,2558.96585166,-1.011697,SL,542,1.0606,7768.45,82.39,-83.36,7005.03
2271,S3,LINKUSDT,-1,2025-12-15 18:00:00+00:00,2025-12-16 10:45:00+00:00,16.75,12.579,12.9544496,10.70175201,-1.010051,SL,202,1.0606,7768.45,82.39,-83.22,7601.86
2272,S3,DOGEUSDT,-1,2025-12-15 18:00:00+00:00,2025-12-16 10:40:00+00:00,16.67,0.12786,0.13109753,0.11167236,-1.011848,SL,201,1.0606,7768.45,82.39,-83.37,7685.08
2273,S3,XRPUSDT,-1,2025-12-15 18:00:00+00:00,2025-12-16 12:05:00+00:00,18.08,1.8904,1.926812,1.70834002,-1.015575,SL,218,1.0606,7768.45,82.39,-83.68,7518.18
2274,S2,XRPUSDT,-1,2025-12-17 18:00:00+00:00,2025-12-18 13:30:00+00:00,19.5,1.8717,1.90374233,1.65396811,-0.636408,SL,235,3.3981,7005.03,238.04,-151.49,7067.34
2275,S3,ETHUSDT,-1,2025-12-17 19:00:00+00:00,2025-12-18 13:10:00+00:00,18.17,2812.56,2901.30841519,2368.81792407,-1.009507,SL,219,1.0606,7005.03,74.3,-75.0,7218.83
2276,S1_ETHUSDT,ETHUSDT,1,2025-12-17 20:00:00+00:00,2025-12-18 08:20:00+00:00,12.33,2819.02,2789.52,3202.52,0.771332,BE,149,1.2411,7005.03,86.94,67.06,7293.83
2277,S1_XRPUSDT,XRPUSDT,1,2025-12-17 20:00:00+00:00,2025-12-17 20:25:00+00:00,0.42,1.8639,1.846,2.0966,0.768761,BE,6,4.1176,7005.03,288.44,221.74,7226.77
2278,S2,XRPUSDT,-1,2025-12-18 19:00:00+00:00,2025-12-19 12:40:00+00:00,17.67,1.8425,1.87996668,1.61772157,-0.718853,SL,213,3.3981,7067.34,240.16,-172.64,8306.11
2279,S1_XRPUSDT,XRPUSDT,1,2025-12-18 20:00:00+00:00,2025-12-18 20:00:00+00:00,0.0,1.8052,1.7987,1.8897,0.716683,BE,1,4.1176,8235.71,339.11,243.04,8478.75
2280,S3,DOGEUSDT,-1,2025-12-26 15:00:00+00:00,2025-12-27 23:45:00+00:00,32.75,0.12261,0.12488895,0.11121524,-1.01614,SL,394,1.0606,8306.11,88.09,-89.52,8127.17
2281,S3,DOGEUSDT,-1,2025-12-26 17:00:00+00:00,2025-12-27 03:30:00+00:00,10.5,0.12068,0.12307603,0.10869983,-1.01511,SL,127,1.0606,8306.11,88.09,-89.43,8216.69
2282,S1_ETHUSDT,ETHUSDT,-1,2025-12-29 04:00:00+00:00,2025-12-29 04:15:00+00:00,0.25,3042.3,3047.89,2969.63,-1.163272,SL,4,1.2411,8127.17,100.87,-117.33,8009.83
2283,S1_SOLUSDT,SOLUSDT,-1,2025-12-29 04:00:00+00:00,2025-12-29 09:35:00+00:00,5.58,128.53,130.21,106.69,0.777048,BE,68,2.7132,8127.17,220.51,171.34,8181.18
2284,S3,BTCUSDT,-1,2025-12-29 07:00:00+00:00,2026-01-02 16:30:00+00:00,105.5,89740.7,90530.25362141,85792.93189296,-1.034098,SL,1267,1.0606,8009.83,84.95,-87.85,7471.51
2285,S4,BTCUSDT,1,2025-12-29 18:00:00+00:00,2026-01-20 22:30:00+00:00,532.5,87814.1,86744.22018488,108676.75639491,0.975376,BE,6391,1.9886,8181.18,162.69,158.68,7920.19
2286,S4,SOLUSDT,1,2025-12-29 18:00:00+00:00,2026-01-20 16:45:00+00:00,526.75,123.82,121.36688314,171.65577869,0.984858,BE,6322,1.9886,8181.18,162.69,160.23,7435.93
2287,S4,XRPUSDT,1,2025-12-29 22:00:00+00:00,2025-12-31 19:25:00+00:00,45.42,1.8526,1.82893933,2.31398303,-1.02349,SL,546,1.9886,8181.18,162.69,-166.51,8014.67
2288,S3,DOGEUSDT,-1,2025-12-31 18:00:00+00:00,2026-01-01 08:55:00+00:00,14.92,0.11793,0.12025183,0.10632085,-1.015238,SL,180,1.0606,8181.18,86.77,-88.09,7838.49
2289,S3,DOGEUSDT,-1,2025-12-31 19:00:00+00:00,2026-01-01 08:45:00+00:00,13.75,0.11713,0.11945027,0.10552865,-1.015144,SL,166,1.0606,8181.18,86.77,-88.08,7926.58
2290,S1_ETHUSDT,ETHUSDT,-1,2026-01-02 12:00:00+00:00,2026-01-02 14:15:00+00:00,2.25,3046.69,3068.97,2757.05,0.758976,BE,28,1.2411,7838.49,97.28,73.84,7912.33
2291,S1_XRPUSDT,XRPUSDT,-1,2026-01-02 16:00:00+00:00,2026-01-02 16:00:00+00:00,0.0,1.9177,1.9246,1.828,-1.083378,SL,1,4.1176,7912.33,325.8,-352.96,7559.36
2292,S1_SOLUSDT,SOLUSDT,-1,2026-01-03 12:00:00+00:00,2026-01-03 22:35:00+00:00,10.58,130.64,133.29,96.19,-1.014789,SL,128,2.7132,7471.51,202.72,-205.72,7265.8
2293,S2,ETHUSDT,-1,2026-01-05 06:00:00+00:00,2026-01-05 08:20:00+00:00,2.33,3148.0,3171.00702442,2977.03528282,-0.595407,SL,29,3.3981,7265.8,246.9,-147.01,7118.79
2294,S2,ETHUSDT,-1,2026-01-06 18:00:00+00:00,2026-01-06 21:15:00+00:00,3.25,3194.48,3263.30653709,2936.84289823,-1.151176,SL,40,3.3981,7118.79,241.9,-278.47,6556.67
2295,S2,SOLUSDT,-1,2026-01-06 18:00:00+00:00,2026-01-06 21:10:00+00:00,3.17,136.45,139.39219894,121.59205998,-0.853303,SL,39,3.3981,7118.79,241.9,-206.42,6912.38
2296,S2,LINKUSDT,-1,2026-01-06 18:00:00+00:00,2026-01-06 21:15:00+00:00,3.25,13.511,13.86318866,11.85697574,-0.91536,SL,40,3.3981,7118.79,241.9,-221.43,6335.24
2297,S3,BTCUSDT,-1,2026-01-06 18:00:00+00:00,2026-01-06 21:10:00+00:00,3.17,91547.5,92744.36873873,85563.15630635,-1.022947,SL,39,1.0606,7118.79,75.5,-77.23,6835.14
2298,S3,XRPUSDT,-1,2026-01-06 18:00:00+00:00,2026-01-06 21:30:00+00:00,3.5,2.2079,2.28551777,1.81981113,-1.008534,SL,43,1.0606,7118.79,75.5,-76.15,6259.09
2299,S1_SOLUSDT,SOLUSDT,-1,2026-01-07 00:00:00+00:00,2026-01-07 02:05:00+00:00,2.08,141.04,143.45,109.71,0.782443,BE,26,2.7132,6259.09,169.82,132.88,6391.97
2300,S1_SOLUSDT,SOLUSDT,-1,2026-01-12 04:00:00+00:00,2026-01-12 15:15:00+00:00,11.25,142.49,144.4,117.66,0.777619,BE,136,2.7132,6391.97,173.43,134.86,6526.83
2301,S2,BTCUSDT,-1,2026-01-12 08:00:00+00:00,2026-01-12 16:25:00+00:00,8.42,91369.2,91995.33526608,87797.20158854,-0.777596,SL,102,3.3981,6391.97,217.21,-168.9,6205.06
2302,S2,XRPUSDT,-1,2026-01-12 08:00:00+00:00,2026-01-12 15:15:00+00:00,7.25,2.0524,2.07900012,1.88806014,-0.70383,SL,88,3.3981,6391.97,217.21,-152.88,6373.95
2303,S1_ETHUSDT,ETHUSDT,-1,2026-01-13 20:00:00+00:00,2026-01-13 20:00:00+00:00,0.0,3214.46,3217.6,3173.64,-1.307114,SL,1,1.2411,6205.06,77.01,-100.66,6104.39
2304,S1_XRPUSDT,XRPUSDT,-1,2026-01-14 04:00:00+00:00,2026-01-14 04:05:00+00:00,0.08,2.1828,2.1917,2.0671,0.726422,BE,2,4.1176,6104.39,251.35,182.59,6286.98
2305,S1_SOLUSDT,SOLUSDT,-1,2026-01-14 16:00:00+00:00,2026-01-14 16:05:00+00:00,0.08,147.02,147.56,140.0,-1.081678,SL,2,2.7132,6286.98,170.58,-184.51,6102.47
2306,S1_ETHUSDT,ETHUSDT,-1,2026-01-15 08:00:00+00:00,2026-01-16 16:05:00+00:00,32.08,3328.64,3403.77,2351.95,0.786708,BE,386,1.2411,6102.47,75.74,59.58,6162.06
